cc_num,gender,city,job,dob
9869406508582321,F,Test City,Lawyer,1963-08-16
7978471191137699,F,Test City,Lawyer,1952-11-04
8641709210789460,F,Test City,Doctor,1954-04-26
5713842981222118,M,Test City,Teacher,1954-11-16
8149117117541145,M,Test City,Lawyer,1989-05-25
5330288783823571,F,Test City,Lawyer,1964-05-03
1951111219654508,F,Test City,Teacher,1975-07-28
7398253344859827,F,Test City,Engineer,1979-03-15
9634433637214180,F,Test City,Teacher,1962-06-10
3069163699237907,F,Test City,Engineer,1964-08-01
1228287482773221,F,Test City,Clerk,1959-04-15
2703762170382222,M,Test City,Clerk,1962-02-14
8504529060202692,F,Test City,Clerk,1959-10-28
4959377667381201,M,Test City,Doctor,1950-06-01
8271493014183141,M,Test City,Engineer,1991-09-13
5368301398305789,F,Test City,Lawyer,1953-11-28
1135476141630558,M,Test City,Clerk,1970-09-18
9297907707489213,F,Test City,Clerk,2000-05-16
8331738445365884,F,Test City,Lawyer,1994-05-22
2762537615033297,M,Test City,Clerk,1972-07-22
7149117802207092,F,Test City,Clerk,1990-10-23
7806070800679805,M,Test City,Clerk,1982-11-02
3854209277925875,F,Test City,Doctor,1955-01-20
1161443308007682,F,Test City,Engineer,1971-03-24
8898224153494349,M,Test City,Engineer,1984-08-14
9812171407923350,F,Test City,Engineer,1962-12-13
7841160067409545,F,Test City,Teacher,1956-04-07
3832654299198148,M,Test City,Teacher,1989-12-13
